IslandCode,IslandName,SiteCode,SiteName,SurveyYear,ReserveStatus,Artedius corallinus,Atherinops affinis,Caulolatilus princeps,Cephaloscyllium ventriosum,Chromis punctipinnis,Embiotoca jacksoni,Embiotoca lateralis,Gibbonsia,Girella nigricans,Gymnothorax mordax,Halichoeres semicinctus,Heterodontus francisci,Heterostichus rostratus,Hypsypops rubicundus,Lythrypnus zebra,Medialuna californiensis,Myliobatis californica,Ophiodon elongatus,Orthonopias triacis,Oxyjulis californica,Oxylebius pictus,Paralabrax clathratus,Phanerodon furcatus,Rhacochilus toxotes,Rhacochilus vacca,Sardinops sagax,Scomber japonicus,Scorpaena guttata,Scorpaenichthys marmoratus,Sebastes atrovirens,Sebastes atrovirens/carnatus/caurinus/chrysomelas,Sebastes carnatus,Sebastes caurinus,Sebastes chrysomelas,Sebastes miniatus,Sebastes mystinus,Sebastes semicinctus,Sebastes serranoides,Sebastes serranoides/flavidus,Sebastes serriceps,Semicossyphus pulcher,Seriola lalandi,Trachurus symmetricus,Brachyistius frenatus,Mola mola,Sebastes auriculatus ,Sebastes chrysomelas/carnatus,Sebastes dallii,Sebastes saxicola,Sphyraena argentea,Stereolepis gigas,Artedius harringtoni,Atractoscion nobilis,Aulorhynchus flavidus,Citharichthys stigmaeus,Cymatogaster aggregata,Embiotocidae,Hypsurus caryi,larval fish spp.,Leiocottus hirundo,Phanerodon spp.,Pleuronichthys coenosus,Sebastes diploproa,Sebastes paucispinis,Apogon atricaudus,Gibbonsia elegans,Sebastes rastrelliger,Azurina hirundo,"baitfish, unidentified",Cottidae,Paralichthys californicus,Rathbunella hypoplecta,Neoclinus,Neoclinus stephensae,Squatina californica,Bathymasteridae,Triakis semifasciata,Hyperprosopon argenteum,Phanerodon atripes,Sebastes melanops,Anisotremus davidsonii,Neoclinus blanchardi,Paralabrax nebulifer,Porichthys notatus,Sarda chiliensis,Neoclinus uninotatus,Hermosilla azurea,Platyrhinoidis triseriata,Anarrhichthys ocellatus,Gobiesox,Hexagrammos decagrammus,Sebastes pinniger,Galeorhinus galeus,Gibbonsia montereyensis,Notorynchus cepedianus,Sebastes rosaceus,Stichaeidae,Citharichthys
SB,Santa Barbara Island,SER,Southeast Reef,2008,Inside,0,0,0,0,14,1.375,0,0,0.375,2,0.08333333333333333,0,6,7.125,0,0,0,0,1,29.625,3,0.125,0,0,1.875,0,0,1,1.5,0.125,0,0,0,1,0,0,0,0,0,0.375,1.1666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2009,Inside,1,100,0,0,618.75,3.75,0,0,27.5,0,0,0,1,13,0,7,0,1,0,111.25,20,1.25,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0.25,7.666666666666667,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2010,Inside,0,0,0,0,685.8333333333334,1.3333333333333333,0,0,34.666666666666664,0,0.1111111111111111,0,0,12.833333333333334,0,1.5,0,1,2,58.5,10,0,0,0,0,0,0,0,0,1,7.5,0,2,1.3333333333333333,0,0.6666666666666666,0,2.3333333333333335,3.6666666666666665,0.6666666666666666,10.444444444444445,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2011,Inside,0,8,0,0,146.375,7.25,0,0,53.75,1.5,0,0,1.3333333333333333,14.5,1,4.5,0,0,0,13,23.75,0.375,0,0,0.875,0,0,0,2,3.125,0,0,0,2,0,0.375,0,0.75,0.5,2,4.416666666666667,0,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2012,Inside,0,0,0,0,91.25,1.625,0,0,5.75,1,0,0,0,13.125,0,0,0,0,0,9.5,18.75,0.5,0,0,0.125,0,0,0,0,1.125,3.5,0,0,2.25,0,0.75,0,0,15.75,0.5,2.8333333333333335,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2013,Inside,1,0,0,0,772.8333333333334,8,0,0,20.333333333333332,1,0,0,0,11.333333333333334,0,10.666666666666666,0,0,0,9.666666666666666,19.666666666666668,3.5,0,9.333333333333334,0.6666666666666666,0,0,0,1,3,5.666666666666667,0,0,1,0,72.5,0,2,69,0,8.333333333333334,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2014,Inside,0,75,0,0,618.125,7.5,0.125,0,8.25,1,0.25,0,1,16.125,1,7.25,3,0,3,46,13,3.125,0,0,0,0,0,0,1.6666666666666667,2.875,0,0,0,1,0,12.625,0,34.25,0.25,0.375,7.833333333333333,0,0,18.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2015,Inside,0,0,0,0,634.1666666666666,3,0,1,5.166666666666667,1.75,10.166666666666666,0,1,38.75,1.6666666666666667,16.833333333333332,1,0,0,16.166666666666668,2.1666666666666665,19.333333333333332,0,1,0,0,0,0,0,1.4166666666666667,0,0,0,1.8333333333333333,0,0.08333333333333333,0,1.5,0,0.5833333333333334,13.055555555555555,0,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2016,Inside,0,0,0,0,345.75,2,0,0,2.5,2,3.8333333333333335,0,0,23.5,5,7,0,0,0,12,0,14,0,0,0,0,0,1,0,1.75,0,0,0,1,0,0.25,0,0.5,0,0.5,6.666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2017,Inside,0,15,0,0,301.875,2,0,0,5,1,5.75,0,1,19.75,5.5,4,0,0,0,62.75,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13.083333333333334,0,0,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2018,Inside,0,74.5,0,0,275.125,2.25,0,2,1,3,6.25,0,0,11.5,0,31,0,0,0,17.25,0.5,15,0,0,0.5,95,0,1,0,0.375,0,0,0,0,0,0,0,0.25,0,0.375,8.083333333333334,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2019,Inside,0,0,0,0,127.75,0.25,0,2,3.25,1.3333333333333333,2.8333333333333335,0,35,10.166666666666666,0,2,0,0,0,199.375,0.25,17.125,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2005,Inside,0,0,0,0,3,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2006,Inside,1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2007,Inside,1,0,2,0,2.125,0,0,0,0,0,0,0,0,1.625,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,5,3.6666666666666665,0,0,0,0,0,0.4166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2008,Inside,1,0,4.333333333333333,0,484,0,0,0,0,0,0.1111111111111111,0,0,1.6666666666666667,0,0,0,0,1,452.3333333333333,11.333333333333334,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,1.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2009,Inside,1,0,0,0,44.166666666666664,0,0,0,0,0,0.1111111111111111,0,0,1.6666666666666667,0,0,0,0,0,0,10.333333333333334,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.16666666666666666,0,0,0,0,1.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2010,Inside,0,0,10.8,0,48.8,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,50.6,4.6,0.1,0,0,0,0,0,1,0,0,7.8,0,2.5,0,1.3333333333333333,17.7,0,0,27.2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,194.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2011,Inside,2,0,0,0,9.166666666666666,0,0,0,0,1,0,0,0,0.8333333333333334,0,0,0,0,0,0,6.333333333333333,1,0,0,0,0,0,0,0,0,0,2,1,0,10.333333333333334,2.6666666666666665,0,1.3333333333333333,0,0,1.4444444444444444,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2012,Inside,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,1,0,0,0,1.3333333333333333,0,9.2,23.5,0,0,11.4,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2013,Inside,0,0,1,0,60.875,0,0,1,0,0,0,0,0,1,0,0,0,0,0,51.875,17.25,0,0,0,0,0,0,0,0,0.25,38.5,0,0,0,141.25,100,0,0,19,0,0.9166666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2014,Inside,0,0,0,0,84.58333333333333,5.416666666666667,0,0,0.6666666666666666,0,0,0,3,1.3333333333333333,0,0,3,0,1,53.666666666666664,10.166666666666666,4.583333333333333,0,0,0.8333333333333334,0,0,0,0,0.5,1.5,0,0,0,5.4,3.0833333333333335,0,0.8333333333333334,11.833333333333334,0.25,3.3333333333333335,0,0,28.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2015,Inside,0,0,0,0,361.25,1.5,0,0,19.5,0,17.916666666666668,0,2,4.75,1,25.75,0,0,0,41.5,4,53.625,0,1,7.625,0,0,1,0,0.125,0,0,0,0,0,0,0,0,25.25,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2016,Inside,0,0,0,0,173.75,3,0,0,1.5,1,6.166666666666667,0,1,2.75,16,0,0,0,0,18.75,1,82.75,0,0,0.25,0,0,1,0,0.25,0,0,0,0,0,0,0,0,10.5,0,9.333333333333334,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2017,Inside,0,30,0,0,0,0.16666666666666666,0,0,0.6666666666666666,0,0,0,5.5,0.5,0,4,0,0,0,157.33333333333334,0,4.5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.4444444444444444,0,0,8.666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2018,Inside,0,0,0,0,25.75,0.625,0,0,1,2,5.5,0,0,0.16666666666666666,0,6,0,0,0,76.125,1,21.25,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.083333333333333,0,0,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SESL,SE Sea Lion Rookery,2019,Inside,0,0,1.3333333333333333,0,0.25,0.5,0,0,6.333333333333333,0,0.2222222222222222,0,128,0,0,16.5,0,0,0,245.66666666666666,0.6666666666666666,7.75,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.3333333333333333,0,0,0.6111111111111112,0,0,11.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2005,Outside,1,0,1,0,107.625,0,0,0,0.875,0,0,0,0,6,0,4.5,0,0,5,33.625,16.75,0,0,0,0,0,0,0,1,0,0,0,0,1.75,0,0,0,0,0,1.125,4.083333333333333,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2006,Outside,1,0,2,0,68.5,0,0,0,0,1,0,0,0,5.25,0,7.5,0,0,1,16.5,36,0,0,0,0.25,1090,0,1,0,0,0,0,0,2.5,0,0,0,0,0,0.25,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2007,Outside,0,0,0,0,85.33333333333333,0,0,1,0,1.5,0.14285714285714285,0,0,3.8333333333333335,0,0,0,0,2.5,0,16,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0.16666666666666666,2.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2008,Outside,0,0,0,0,58.833333333333336,0,0,0,0.16666666666666666,0,0,0,0,4.666666666666667,0,0,0,0,4,0.3333333333333333,16,0,0,0,0,0,0,0,1,0,0,0,0,2.3333333333333335,0,0,0,0,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2009,Outside,1,0,0,0,127,0,0,0,2,0,0,0,0,3,0,0,0,1,1.5,0,11,0,0,0,0,0,0,1,0,0.75,0,0,0,0,0,2,0,0,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2010,Outside,1,0,0,0,184,0,0,0,0.25,1,0,0,0,3.125,1,0,1,0,1,0,30.25,0,0,0,0,0,0,2,0,0.125,0,0,0,4.5,0,1.625,0,0,38.75,0.25,3.9166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2011,Outside,1,0,1,0,74.75,0,0,0,4.75,0,0,0,0,2.75,0,0,0,0,1,30.375,63,0.125,0,0,0.125,0,0,1,1,0,0,1.6666666666666667,0,4.5,0,22.75,0,0.25,0,0.75,9.75,0,0,2.5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2012,Outside,0,0,0,0,41.5,1.1666666666666667,0.3333333333333333,0,2,0,0,0,0,4.833333333333333,0,0,0,0,2,9.166666666666666,40,0.16666666666666666,0,7,0.3333333333333333,0,0,1,1.6666666666666667,0.16666666666666666,0,0,0,4.333333333333333,0,90.16666666666667,0,0,0,0,8.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2013,Outside,1.5,0,0,0,226.66666666666666,0,0,0,2.3333333333333335,0,0,0,0,2.3333333333333335,0,0,0,0,1,0.16666666666666666,31.666666666666668,0,0,0,0,0,0,0,1.25,0,9,0,0,2.3333333333333335,12,535,0,0,9,0,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2014,Outside,1,0,0,0,518.3333333333334,0,0.3333333333333333,0,6.333333333333333,0,0,0,1,3.3333333333333335,0,8.333333333333334,1,0,0,22.166666666666668,21,0,0,0,0,0,0,0,1,0,0,0,0,2,0,13.333333333333334,0,0.3333333333333333,0,0,8.88888888888889,0,600,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,67.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2015,Outside,1,0,0,0,811.4166666666666,1.6666666666666667,0.4166666666666667,0,10,1,2.5,0,0,9.666666666666666,0,2,1,1,2,133,7.166666666666667,12.25,0,0,0,0,0,1,0,0,0,0,0,1.6666666666666667,0,0.08333333333333333,0,0,0,0.5,10.055555555555555,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2016,Outside,0,0,0,0,221.75,0,0.25,0,6.5,1,4.833333333333333,0,0,10.75,7,8,1,0,0,197.5,1.5,16,3,2,0,0,0,1,0,0.5,0,0,0,1,0,2.5,0,0,0,0.25,22.166666666666668,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2017,Outside,0,0,0,0,184.16666666666666,0.3333333333333333,0.5,0,15.666666666666666,0,5.222222222222222,0,0,10.666666666666666,0,18.333333333333332,1,0,0,599.3333333333334,1.6666666666666667,17.5,0,0,0.6666666666666666,0,0,0,1,0.8333333333333334,0,0,0,1.5,0,0,0,0,0,0,20.666666666666668,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2018,Outside,0,0,0,0,93.875,0.625,0,0,2.25,1,1.5,0,4,3.8333333333333335,0,21,0,0,2,54.625,5.25,7.125,0,0,0.125,0,0,2,0,0.375,0,0,0,2.25,0,0,0,0,0,0.25,21.833333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,WA,Webster's Arch,2019,Outside,0,0,0,0,78.5,0,0,0,1,0,1,0,0,6.555555555555555,5,53.666666666666664,1.6666666666666667,0,1,4.166666666666667,7.333333333333333,11.666666666666666,0,0,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.22222222222222,1.6666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,Santa Cruz Island,CVP,Cavern Point,2005,Inside,0,0,2,0,120.57142857142857,6,0,0,2.25,0,9,0,0,5.375,1,5,0,0,0,49.625,34.5,4,0,6.25,7.75,0,0,0,0,0.125,0,3,0,0,0,0,0,0.75,0,1.625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,Santa Cruz Island,CVP,Cavern Point,2006,Inside,0,0,0,0,155.5,5.75,0,0,3.75,0,2,0,0,6.5,0,3.5,0,0,1,30.5,7,9,0,5.5,3,0,0,1,1.5,0,0,2.5,0,0,0,0,0,0,0,0.25,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,Santa Cruz Island,CVP,Cavern Point,2007,Inside,0,17,3.6666666666666665,0,359.625,6.125,0,0,0.875,0,3.6666666666666665,0,0,6.75,0,2,0,0,1,59.75,11.25,8.125,0,7,4,0,0,1,1,0.125,2,2,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,Santa Cruz Island,CVP,Cavern Point,2008,Inside,0,0,1,0,26.5,2.6666666666666665,0,0,0.3333333333333333,1,1.4444444444444444,0,0,4.666666666666667,1,1.5,1.6666666666666667,0,2,33.666666666666664,20,4.333333333333333,0,2,2.5,0,0,1,0,0.16666666666666666,0,3,0,0,0,0.16666666666666666,0,0,0,1.5,1.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,Santa Cruz Island,CVP,Cavern Point,2009,Inside,0,0,2,0,81.33333333333333,4.333333333333333,0,0,0,0,1,1,0,3.3333333333333335,7,0,0,0,1,25.666666666666668,22.666666666666668,5.833333333333333,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,1.6666666666666667,0,4.5,5.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
