SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,ReserveStatus,ReserveYear,Area_Surveyed,Total_Count,Percent_Cover
15,SB,Santa Barbara Island,AP,Arch Point,4001,Plantae,miscellaneous plants (ie: diatoms),2013,Outside,Outside,6,7,1.1667
15,SB,Santa Barbara Island,AP,Arch Point,4001,Plantae,miscellaneous plants (ie: diatoms),2014,Outside,Outside,6,39,6.5
15,SB,Santa Barbara Island,AP,Arch Point,4001,Plantae,miscellaneous plants (ie: diatoms),2015,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,4001,Plantae,miscellaneous plants (ie: diatoms),2016,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,4001,Plantae,miscellaneous plants (ie: diatoms),2017,Outside,Outside,6,3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,4001,Plantae,miscellaneous plants (ie: diatoms),2018,Outside,Outside,6,3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,4001,Plantae,miscellaneous plants (ie: diatoms),2019,Outside,Outside,6,9,1.5
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1985,Outside,Outside,10,6,0.6
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1986,Outside,Outside,10,1,0.1
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1987,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1988,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1989,Outside,Outside,10,2,0.2
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1990,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1991,Outside,Outside,10,6,0.6
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1992,Outside,Outside,10,7,0.7
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1993,Outside,Outside,10,9,0.9
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1994,Outside,Outside,10,3,0.3
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1995,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1996,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1997,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1998,Outside,Outside,6,5,0.8333
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,1999,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2000,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2001,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2002,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2003,Outside,Outside,6,2,0.3333
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2004,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2005,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2006,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2007,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2008,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2009,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2010,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2011,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2012,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2013,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2014,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2015,Outside,Outside,6,2,0.3333
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2016,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2017,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2018,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,5001,Porifera,sponges,2019,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1982,Outside,Outside,5,3,0.6
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1983,Outside,Outside,4,3,0.75
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1984,Outside,Outside,5,3,0.6
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1985,Outside,Outside,10,5,0.5
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1986,Outside,Outside,10,29,2.9
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1987,Outside,Outside,10,24,2.4
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1988,Outside,Outside,10,89,8.9
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1989,Outside,Outside,10,82,8.2
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1990,Outside,Outside,10,73,7.3
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1991,Outside,Outside,10,24,2.4
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1992,Outside,Outside,10,30,3
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1993,Outside,Outside,10,10,1
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1994,Outside,Outside,10,3,0.3
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1995,Outside,Outside,10,37,3.7
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1996,Outside,Outside,6,19,3.1667
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1997,Outside,Outside,6,22,3.6667
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1998,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,1999,Outside,Outside,6,8,1.3333
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2000,Outside,Outside,6,29,4.8333
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2001,Outside,Outside,6,41,6.8333
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2002,Outside,Outside,6,47,7.8333
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2003,Outside,Outside,6,11,1.8333
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2004,Outside,Outside,6,13,2.1667
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2005,Outside,Outside,6,20,3.3333
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2006,Outside,Outside,6,10,1.6667
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2007,Outside,Outside,6,14,2.3333
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2008,Outside,Outside,6,40,6.6667
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2009,Outside,Outside,6,47,7.8333
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2010,Outside,Outside,6,39,6.5
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2011,Outside,Outside,6,84,14
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2012,Outside,Outside,6,52,8.6667
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2013,Outside,Outside,6,39,6.5
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2014,Outside,Outside,6,44,7.3333
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2015,Outside,Outside,6,8,1.3333
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2016,Outside,Outside,6,3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2017,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2018,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6003,Corynactis californicus,club-tipped anemone,2019,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1982,Outside,Outside,5,1,0.2
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1983,Outside,Outside,4,2,0.5
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1984,Outside,Outside,5,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1985,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1986,Outside,Outside,10,1,0.1
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1987,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1988,Outside,Outside,10,2,0.2
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1989,Outside,Outside,10,2,0.2
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1990,Outside,Outside,10,3,0.3
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1991,Outside,Outside,10,1,0.1
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1992,Outside,Outside,10,1,0.1
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1993,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1994,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1995,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1996,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1997,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1998,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,1999,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2000,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2001,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2002,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2003,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2004,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2005,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2006,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2007,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2008,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2009,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2010,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2011,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2012,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2013,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2014,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2015,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2016,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2017,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2018,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6004,Balanophyllia elegans,orange cup coral,2019,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1982,Outside,Outside,5,10,2
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1983,Outside,Outside,4,2,0.5
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1984,Outside,Outside,5,5,1
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1985,Outside,Outside,10,4,0.4
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1986,Outside,Outside,10,20,2
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1987,Outside,Outside,10,1,0.1
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1988,Outside,Outside,10,27,2.7
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1989,Outside,Outside,10,11,1.1
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1990,Outside,Outside,10,13,1.3
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1991,Outside,Outside,10,37,3.7
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1992,Outside,Outside,10,25,2.5
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1993,Outside,Outside,10,6,0.6
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1994,Outside,Outside,10,5,0.5
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1995,Outside,Outside,10,22,2.2
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1996,Outside,Outside,6,3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1997,Outside,Outside,6,8,1.3333
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1998,Outside,Outside,6,11,1.8333
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,1999,Outside,Outside,6,5,0.8333
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2000,Outside,Outside,6,4,0.6667
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2001,Outside,Outside,6,10,1.6667
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2002,Outside,Outside,6,7,1.1667
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2003,Outside,Outside,6,3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2004,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2005,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2006,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2007,Outside,Outside,6,7,1.1667
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2008,Outside,Outside,6,2,0.3333
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2009,Outside,Outside,6,4,0.6667
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2010,Outside,Outside,6,5,0.8333
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2011,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2012,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2013,Outside,Outside,6,2,0.3333
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2014,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2015,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2016,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2017,Outside,Outside,6,3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2018,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,6005,Astrangia lajollaensis,La Jolla cup coral,2019,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1982,Outside,Outside,5,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1983,Outside,Outside,4,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1984,Outside,Outside,5,1,0.2
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1985,Outside,Outside,10,1,0.1
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1986,Outside,Outside,10,1,0.1
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1987,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1988,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1989,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1990,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1991,Outside,Outside,10,1,0.1
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1992,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1993,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1994,Outside,Outside,10,2,0.2
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1995,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1996,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1997,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1998,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,1999,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2000,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2001,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2002,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2003,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2004,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2005,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2006,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2007,Outside,Outside,6,2,0.3333
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2008,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2009,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2010,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2011,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2012,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2013,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2014,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2015,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2016,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2017,Outside,Outside,6,2,0.3333
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2018,Outside,Outside,6,3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,7001,Diopatra ornata,ornate tube worm,2019,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1982,Outside,Outside,5,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1983,Outside,Outside,4,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1984,Outside,Outside,5,2,0.4
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1985,Outside,Outside,10,132,13.2
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1986,Outside,Outside,10,2,0.2
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1987,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1988,Outside,Outside,10,16,1.6
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1989,Outside,Outside,10,21,2.1
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1990,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1991,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1992,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1993,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1994,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1995,Outside,Outside,10,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1996,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1997,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1998,Outside,Outside,6,46,7.6667
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,1999,Outside,Outside,6,72,12
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,2000,Outside,Outside,6,3,0.5
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,2001,Outside,Outside,6,5,0.8333
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,2002,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,2003,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,2004,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,2005,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,2006,Outside,Outside,6,1,0.1667
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,2007,Outside,Outside,6,0,0
15,SB,Santa Barbara Island,AP,Arch Point,7002,Phragmatopoma californica,colonial sand-tube worm,2008,Outside,Outside,6,0,0
